,Country,City,Population,Latitude,Longitude,Company,Type
1374,Tanzania,Dar es Salaam,6698000.0,-6.90886,39.1709535,Apple,Tech
1375,China,Hangzhou,6446000.0,30.256630649999998,120.15879773298636,Apple,Tech
1376,United States,Miami,6445545.0,25.7667491,-80.193579,Apple,Tech
1377,China,Kunming,6250000.0,25.0393397,102.7059586,Apple,Tech
1378,China,Zunyi,6127009.0,27.687813,106.9235914,Apple,Tech
1379,China,Lu’an,6090000.0,31.605606,-91.524331,Apple,Tech
1380,Spain,Madrid,6026000.0,40.4168855,-3.7022602,Apple,Tech
1381,China,Taizhou,5968838.0,32.0150217,120.2625664,Apple,Tech
1382,India,Sūrat,5807000.0,9.4599598,100.041398,Apple,Tech
1383,Iraq,Baghdad,5796000.0,33.3101166,44.4367481,Apple,Tech
1384,China,Qingdao,5775000.0,36.0659656,120.3739538,Apple,Tech
1385,Singapore,Singapore,5745000.0,1.2833424,103.8575679,Apple,Tech
1386,United States,Dallas,5743938.0,32.9306464,-96.8192023,Apple,Tech
1387,China,Suzhou,5690000.0,31.3182913,120.6727771,Apple,Tech
1388,United States,Philadelphia,5649300.0,40.0692765,-75.0632968,Apple,Tech
1389,Egypt,Giza,5598402.0,29.9547,31.0038741,Apple,Tech
1390,Kenya,Nairobi,5545000.0,-1.2685579,36.7727121,Apple,Tech
1391,Turkey,Ankara,5503985.0,41.0130471,28.9750386,Apple,Tech
1392,China,Tai’an,5499000.0,54.9733185,-1.616822,Apple,Tech
1393,United States,Houston,5464251.0,29.9602747,-95.5394013,Apple,Tech
1394,United States,Atlanta,5449398.0,33.8472918,-84.3628461,Apple,Tech
1395,Myanmar,Rangoon,5430000.0,40.6756892,-73.9600235,Apple,Tech
1396,Canada,Toronto,5429524.0,43.652817,-79.3805154,Apple,Tech
1397,United States,Washington,5379184.0,38.90593055,-77.0623995700689,Apple,Tech
1398,China,Jinhua,5361572.0,29.3285828,120.102025,Apple,Tech
1399,Russia,Saint Petersburg,5351935.0,40.5764447,-73.9660803,Apple,Tech
1400,Australia,Sydney,5312163.0,-33.8838222,151.1941449,Apple,Tech
1401,Mexico,Guadalajara,5253000.0,40.6298101,-3.1602463,Apple,Tech
1402,China,Suzhou,5250000.0,31.3182913,120.6727771,Apple,Tech
1403,China,Fuzhou,5245000.0,31.2350886,121.4754904,Apple,Tech
1404,China,Pudong,5187200.0,31.239342399999998,121.49697982534015,Apple,Tech
1405,Australia,Melbourne,5078193.0,-37.9582952,145.0522784,Apple,Tech
1406,China,Nanchang,5042565.0,25.0258816,121.5223782,Apple,Tech
1407,China,Taizhou,5031000.0,32.0150217,120.2625664,Apple,Tech
1408,Indonesia,Surabaya,4975000.0,-7.2934962500000005,112.64839907536081,Apple,Tech
1409,China,Ji’an,4956600.0,39.6035581,-79.5053034,Apple,Tech
1410,Egypt,Alexandria,4870000.0,38.964195,-84.381294,Apple,Tech
1411,United States,Boston,4688346.0,42.3489689,-71.0824143,Apple,Tech
1412,Spain,Barcelona,4588000.0,41.3879538,2.169488,Apple,Tech
1413,China,Wuxi,4580000.0,31.5760767,120.2932253,Apple,Tech
1414,China,Jiaxing,4501657.0,30.3840578,120.4168536,Apple,Tech
1415,China,Dalian,4480000.0,40.7895396,-73.8540692,Apple,Tech
1416,South Africa,Johannesburg,4434827.0,-26.0817416,27.9298207,Apple,Tech
1417,Morocco,Casablanca,4370000.0,40.6825599,-73.9292069,Apple,Tech
1418,China,Wenzhou,4310000.0,25.0192027,121.5321887,Apple,Tech
1419,Japan,Tokyo,37977000.0,35.7063295,139.7868525,Orange,Tech
1420,Indonesia,Jakarta,34540000.0,-6.2066309,106.7522775,Orange,Tech
1421,India,Delhi,29617000.0,33.7160692,-117.862108,Orange,Tech
1422,India,Mumbai,23355000.0,19.1805873,72.9673376,Orange,Tech
1423,Philippines,Manila,23088000.0,14.6389747,121.1190025,Orange,Tech
1424,China,Shanghai,22120000.0,41.2537013,-73.0183925,Orange,Tech
1425,Brazil,São Paulo,22046000.0,-22.58952795,-46.84766123709096,Orange,Tech
1426,"Korea, South",Seoul,21794000.0,33.7348934,-117.8125933,Orange,Tech
1427,Mexico,Mexico City,20996000.0,35.2469958,-106.7265068,Orange,Tech
1428,China,Guangzhou,20902000.0,23.3941177,113.2395462,Orange,Tech
1429,China,Beijing,19433000.0,-17.3547856,-66.1801938,Orange,Tech
1430,Egypt,Cairo,19372000.0,28.54173155,-81.37775160026663,Orange,Tech
1431,United States,New York,18713220.0,41.7339353,-73.7552093,Orange,Tech
1432,India,Kolkāta,17560000.0,53.4732879,-2.2983216,Orange,Tech
1433,Russia,Moscow,17125000.0,55.7080592,37.6056114,Orange,Tech
1434,Thailand,Bangkok,17066000.0,28.5528801,-81.5446075,Orange,Tech
1435,Argentina,Buenos Aires,16157000.0,-34.699955900000006,-58.39175426791045,Orange,Tech
1436,China,Shenzhen,15929000.0,22.5736298,113.8560325,Orange,Tech
1437,Bangladesh,Dhaka,15443000.0,53.4732879,-2.2983216,Orange,Tech
1438,Nigeria,Lagos,15279000.0,37.1019653,-8.6729591,Orange,Tech
1439,Turkey,Istanbul,15154000.0,41.021083,28.9469492,Orange,Tech
1440,Japan,Ōsaka,14977000.0,34.66279215,135.5506664,Orange,Tech
1441,Pakistan,Karachi,14835000.0,24.8774502,67.0193467,Orange,Tech
1442,India,Bangalore,13707000.0,12.96357725,77.72449939409712,Orange,Tech
1443,Iran,Tehran,13633000.0,53.4732879,-2.2983216,Orange,Tech
1444,Congo (Kinshasa),Kinshasa,13528000.0,-4.400807,15.3810748,Orange,Tech
1445,Vietnam,Ho Chi Minh City,13312000.0,10.7429335,106.6125489,Orange,Tech
1446,United States,Los Angeles,12750807.0,34.1010753,-118.3415105,Orange,Tech
1447,Brazil,Rio de Janeiro,12272000.0,-22.4341008,-41.8442524,Orange,Tech
1448,India,Chennai,11324000.0,12.9505253,77.6992384,Orange,Tech
1449,China,Chengdu,11309000.0,33.6895015,-117.7694817,Orange,Tech
1450,Pakistan,Lahore,11021000.0,38.1987457,-77.9694418,Orange,Tech
1451,France,Paris,11020000.0,48.8473413,2.3416225,Orange,Tech
1452,United Kingdom,London,10979000.0,17.8886233,-88.9299047,Orange,Tech
1453,Peru,Lima,9848000.0,28.5373011,-81.3216263,Orange,Tech
1454,India,Hyderābād,9746000.0,17.42140095,78.34087532590198,Orange,Tech
1455,Colombia,Bogotá,9464000.0,4.753574,-74.1081984,Orange,Tech
1456,United States,Chicago,8604203.0,4.9399707,-52.3272544,Orange,Tech
1457,Angola,Luanda,8417000.0,11.297802149999999,-15.82734101477174,Orange,Tech
1458,China,Changsha,8394500.0,28.1902541,112.95615947593421,Orange,Tech
1459,Malaysia,Kuala Lumpur,8285000.0,3.0822852,101.7352632,Orange,Tech
1460,Vietnam,Hanoi,7785000.0,21.0612979,105.89433746981447,Orange,Tech
1461,India,Pune,7764000.0,18.54393845,73.79050891238676,Orange,Tech
1462,China,Nanjing,7496000.0,31.9900615,118.7569211,Orange,Tech
1463,India,Ahmedabad,7410000.0,53.4732879,-2.2983216,Orange,Tech
1464,Hong Kong,Hong Kong,7347000.0,22.4502842,114.1684019,Orange,Tech
1465,Chile,Santiago,7007000.0,42.0086564,-4.5326284,Orange,Tech
1466,Saudi Arabia,Riyadh,6881000.0,24.7263495,46.860631,Orange,Tech
1467,Tanzania,Dar es Salaam,6698000.0,-6.8179271,39.2859424,Orange,Tech
1468,China,Quanzhou,6480000.0,24.9202489,118.5927911,Orange,Tech
1469,China,Hangzhou,6446000.0,30.2151677,120.2113706,Orange,Tech
1470,United States,Miami,6445545.0,25.7322309,-80.2560651,Orange,Tech
1471,China,Kunming,6250000.0,25.1967587,102.4652646,Orange,Tech
1472,China,Lu’an,6090000.0,47.3893465,0.7657216002230378,Orange,Tech
1473,Spain,Madrid,6026000.0,33.8022734,-117.7846598,Orange,Tech
1474,India,Sūrat,5807000.0,9.1040317,99.2307148,Orange,Tech
1475,Iraq,Baghdad,5796000.0,33.293072,44.3349708,Orange,Tech
1476,China,Qingdao,5775000.0,36.061012899999994,120.37373305357411,Orange,Tech
1477,Singapore,Singapore,5745000.0,1.3118812,103.82477739119732,Orange,Tech
1478,United States,Dallas,5743938.0,28.5939247,-81.3663928,Orange,Tech
1479,China,Suzhou,5690000.0,31.3068987,120.6199661,Orange,Tech
1480,United States,Philadelphia,5649300.0,39.9742112,-75.1319681,Orange,Tech
1481,Egypt,Giza,5598402.0,29.9583802,30.942874551879104,Orange,Tech
1482,Kenya,Nairobi,5545000.0,-1.2949982,36.784285,Orange,Tech
1483,Turkey,Ankara,5503985.0,47.9257244,106.9127473,Orange,Tech
1484,China,Tai’an,5499000.0,47.9960728,-4.103094,Orange,Tech
1485,United States,Houston,5464251.0,29.7742659,-95.3341066,Orange,Tech
1486,United States,Atlanta,5449398.0,33.7138181,-117.7623695,Orange,Tech
1487,Myanmar,Rangoon,5430000.0,16.7849109,96.1420093,Orange,Tech
1488,Canada,Toronto,5429524.0,33.5731279,-117.7355315,Orange,Tech
1489,United States,Washington,5379184.0,44.105619,-72.432601,Orange,Tech
1490,Russia,Saint Petersburg,5351935.0,59.956935,30.3179863,Orange,Tech
1491,Australia,Sydney,5312163.0,33.7879293,-117.9627070039501,Orange,Tech
1492,China,Suqian,5290000.0,33.9527226,118.2878435,Orange,Tech
1493,Mexico,Guadalajara,5253000.0,40.6324462,-3.1657019,Orange,Tech
1494,China,Suzhou,5250000.0,31.3068987,120.6199661,Orange,Tech
1495,China,Pudong,5187200.0,31.239422,121.5424591,Orange,Tech
1496,Brazil,Belo Horizonte,5159000.0,-19.9410165,-43.9356136,Orange,Tech
1497,Australia,Melbourne,5078193.0,-37.7992532,144.900448,Orange,Tech
1498,Indonesia,Surabaya,4975000.0,-7.308448,112.800762,Orange,Tech
1499,Côte D’Ivoire,Abidjan,4980000.0,5.3913925,-3.9920686,Orange,Tech
1500,China,Ji’an,4956600.0,44.990682,-0.5863957,Orange,Tech
1501,Egypt,Alexandria,4870000.0,33.6817561,-117.8206644,Orange,Tech
1502,China,Huai’an,4799889.0,31.5730653,120.3031919,Orange,Tech
1503,United States,Boston,4688346.0,33.696779,-117.7757133,Orange,Tech
1504,Spain,Barcelona,4588000.0,33.76218705,-117.76268774560384,Orange,Tech
1505,China,Wuxi,4580000.0,31.5395864,120.3533007,Orange,Tech
1506,China,Dalian,4480000.0,38.8768172,121.5880061,Orange,Tech
1507,South Africa,Johannesburg,4434827.0,-26.1619444,28.09,Orange,Tech
1508,Morocco,Casablanca,4370000.0,33.5368928,-7.6412849,Orange,Tech
1509,Mexico,Monterrey,4295000.0,35.938056,-79.021971,Orange,Tech
1510,United States,Phoenix,4219697.0,33.699151,-117.7769286,Orange,Tech
1511,Jordan,Amman,4007526.0,31.9395032,35.93807357923387,Orange,Tech
1512,United States,Seattle,3789215.0,47.631016,-122.3536972,Orange,Tech
1513,Japan,Yokohama,3757630.0,35.58427155,139.5523446826761,Orange,Tech
1514,China,Guang’an,3723000.0,22.5736298,113.8560325,Orange,Tech
1515,Afghanistan,Kabul,3678034.0,34.5457997,69.2318405,Orange,Tech
1516,Germany,Berlin,3644826.0,52.4724553,13.4409261,Orange,Tech
1517,United States,San Francisco,3592294.0,38.0113388,-3.374106,Orange,Tech
1518,Canada,Montréal,3519595.0,33.5734869,-117.7352403,Orange,Tech
1519,United States,Detroit,3506126.0,28.3775841,-81.3680783,Orange,Tech
